"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000066108",2.8906141869236,6.27023839432095,5.59508199480771,0.000528021938071029,0.00256264651446521,-0.385173011872403
"ENSMUSG00000100383",2.88836386056997,3.44418193028499,7.80820602833876,5.43214569801515e-05,0.000449731127562688,2.07817250122304
"ENSMUSG00000075046",2.88447682625027,3.44223841312513,2.60244351125468,0.0317094132054135,0.062506062645559,-4.72597388912016
"ENSMUSG00000038042",2.87337114874259,9.53532718792734,15.7273891305739,2.90047943404844e-07,1.72932299208918e-05,7.61552388890673
"ENSMUSG00000029055",2.87233490491777,4.83304141015333,10.2936823807036,7.24992073954523e-06,0.00011392294080189,4.24574518884914
"ENSMUSG00000004356",2.87000512024879,12.6588006645819,15.6121712455389,3.06971569255843e-07,1.737306864681e-05,7.55775870941288
"ENSMUSG00000067586",-2.85750902559397,9.04100537375713,-16.8625708667937,1.69259490075105e-07,1.27752563557318e-05,8.16035520048965
"ENSMUSG00000021048",2.85111823568874,11.6745289210904,15.6782958880594,2.97127474174913e-07,1.72932299208918e-05,7.59096865943209
"ENSMUSG00000026770",2.84828571148103,8.86252012168448,14.0267661632073,6.99091739413738e-07,2.68015716418012e-05,6.71165794363801
"ENSMUSG00000082277",2.84571825468543,8.76506159957379,4.77080301837703,0.00143882207483271,0.00556041397768305,-1.46725553836322
"ENSMUSG00000105645",2.83964174296215,5.08313804059683,3.90004566168769,0.00461586642947207,0.0137432405691412,-2.71522443291979
"ENSMUSG00000035279",2.81929874889667,5.10063737531675,5.63856894696465,0.000502122935281401,0.00247021398046482,-0.330756679508717
"ENSMUSG00000082432",2.81697918277677,6.66946868416962,3.05405263320623,0.0158747872589625,0.0363823772253598,-4.0150274436229
"ENSMUSG00000036480",2.81631687745046,3.47409505187027,6.6016145521505,0.000175273507272076,0.00109062128042678,0.809362856243866
"ENSMUSG00000014599",2.80904312860227,9.26275427804175,14.9098029861141,4.37564612840459e-07,2.06651204740101e-05,7.19507221042807
"ENSMUSG00000034126",2.79877795381453,9.63070307710727,12.256774491599,1.95400653078927e-06,4.76613950003573e-05,5.63746318342143
"ENSMUSG00000036902",2.79345278459013,7.01365838255817,9.61369108849559,1.20260211526881e-05,0.000160607268113386,3.70370485994888
"ENSMUSG00000079553",2.79272699511092,8.49424142214759,12.9522185028569,1.28490274347162e-06,3.66625582803903e-05,6.07764156279354
"ENSMUSG00000038763",2.78954235172895,5.98456915337831,6.55745163103844,0.000183492216785534,0.00112897996455286,0.759697134375519
"ENSMUSG00000040734",2.7860152023756,4.72738578683487,8.90719429465303,2.10417932734985e-05,0.000231812457826419,3.10215936243126
"ENSMUSG00000036894",2.78505171287363,10.6765380457253,18.146681966098,9.57993151262112e-08,9.63554146081757e-06,8.72794019879037
"ENSMUSG00000058230",2.77595122999245,11.9428304833613,19.8787036322614,4.71260566564533e-08,6.69685926804064e-06,9.42206619599039
"ENSMUSG00000036781",2.76811287497803,10.5800151989845,11.8697796497686,2.49088385398446e-06,5.46813904752399e-05,5.38138793521134
"ENSMUSG00000027381",2.76666352949373,11.5617060895587,17.747899584543,1.13838727748852e-07,1.01686513682062e-05,8.55684122604465
"ENSMUSG00000072812",2.76362895226416,7.17081657352931,10.0642380961374,8.57131764504712e-06,0.000128720138669479,4.06666920978197
"ENSMUSG00000030084",2.74096224704377,11.2995563117153,11.9861764386462,2.31376948821041e-06,5.28156448508831e-05,5.45928055997033
"ENSMUSG00000035576",2.74051430118414,4.50247639985907,6.19372738662064,0.000269950923895094,0.00151900076157239,0.341307495027356
"ENSMUSG00000074625",2.73948843290607,3.46609434418744,6.34522471748365,0.000229415247524047,0.00133445158053629,0.517622180075165
"ENSMUSG00000022416",-2.73819460389156,10.6252385916523,-19.247847531883,6.05870793761928e-08,7.82830791638054e-06,9.17803890653395
"ENSMUSG00000037974",2.73328838327815,3.44664852201275,3.49837604298366,0.008201430710499,0.0216008332733776,-3.32389008841091
"ENSMUSG00000020908",2.72728646535692,3.91131826193331,5.28440101717809,0.000761924711689833,0.00338589255395975,-0.7816433952811
"ENSMUSG00000108929",-2.72717196549745,6.38929263504499,-9.33938595923015,1.48797014846688e-05,0.000183552594601224,3.47501747650685
"ENSMUSG00000029463",2.72399194366575,8.54355073234908,10.8691752907594,4.83085479212566e-06,8.4824855426863e-05,4.67879970148016
"ENSMUSG00000096141",2.72312740600771,4.87259461115537,5.72432240213307,0.00045504757650805,0.00229298440318405,-0.22421770593571
"ENSMUSG00000046449",2.72145599546665,3.79829749286928,7.35127048275762,8.3184661784142e-05,0.000630410347451522,1.61690732596239
"ENSMUSG00000033855",2.72020905870889,7.22093935107709,7.71082917210844,5.93860224323038e-05,0.000482414568939996,1.98173083350415
"ENSMUSG00000047511",2.71553528212811,3.683092534394,5.71601106253075,0.000459390668355042,0.00230638364875024,-0.234499260286926
"ENSMUSG00000037437",2.70741362362484,4.40636791209086,7.95524886486008,4.75592385847123e-05,0.000410183458221801,2.2219543844164
"ENSMUSG00000031825",2.70019665468605,4.47168353296346,6.49875025331993,0.000195083732670322,0.00118313046641027,0.693306300856912
"ENSMUSG00000047945",2.69722176530363,11.1850521165541,14.1425173211758,6.56432007651899e-07,2.62879905754398e-05,6.77686625215423
"ENSMUSG00000041889",2.69694739214211,4.24268244816034,5.6635768517339,0.000487863945909769,0.00241743292445014,-0.299582345344239
"ENSMUSG00000070572",-2.68991095036443,4.58662430740986,-2.85161113568635,0.0216028085812747,0.0461434913177071,-4.33356004884102
"ENSMUSG00000007908",2.68755270319878,7.28384027137235,8.06194397038701,4.32387893260892e-05,0.0003810800891957,2.32491564939685
"ENSMUSG00000020781",2.68644243350187,10.0848053643011,12.6488489665877,1.53872068310144e-06,4.0684012501462e-05,5.88867894421722
"ENSMUSG00000032744",2.68560626925608,4.75389047806612,6.67099637705174,0.000163171711305911,0.00103462951761378,0.886904261244408
"ENSMUSG00000031073",2.68274582007108,4.98998626934859,7.17944286368584,9.81641675869174e-05,0.000707608652247589,1.43756111610782
"ENSMUSG00000064299",2.6776071521421,3.85467459534081,6.12347727645935,0.000291380961936607,0.00161047362981589,0.258538334645773
"ENSMUSG00000020108",2.676236088713,11.0007835488005,9.65370511358709,1.16633163189836e-05,0.000157846620854545,3.73656705581888
"ENSMUSG00000058761",2.66788646980715,12.2714317138737,18.6986813921734,7.58942138970115e-08,8.75073820280886e-06,8.95754890656425
"ENSMUSG00000006589",2.66783421015648,10.3634088399682,9.70578967341248,1.12093632334837e-05,0.000153831101047889,3.77915614424088
"ENSMUSG00000008843",-2.66690060873171,4.17297521936369,-7.04069929019957,0.000112455698721734,0.000783414674309702,1.29030501035552
"ENSMUSG00000079359",2.66541999290819,6.71808946543884,2.57635090555302,0.0330170721022317,0.0646371954705783,-4.76696978661653
"ENSMUSG00000022586",2.65916000266938,6.57033793115973,4.57237460820025,0.00185823424663732,0.00680127638747857,-1.74230950987862
"ENSMUSG00000025912",2.658924690709,9.87478068206258,9.19138036276563,1.67283971600848e-05,0.000198550848032384,3.34909553180675
"ENSMUSG00000054999",2.64582720973309,5.45230310436933,10.1075192114005,8.30273705641072e-06,0.000126069054018405,4.10073970246213
"ENSMUSG00000047676",-2.64267656422606,7.67436379046734,-7.21800267866599,9.45587851423533e-05,0.000688870809207272,1.47809678158016
"ENSMUSG00000022750",2.641542024505,9.59292495117124,11.1732867971476,3.92797437048655e-06,7.59608071744094e-05,4.89882266289179
"ENSMUSG00000001281",-2.64092541645585,10.3515253426364,-17.1752263950134,1.4680928403262e-07,1.16901160122718e-05,8.30308035446564
"ENSMUSG00000050195",2.64002235408971,7.60584336295419,9.61056036220565,1.20549263741647e-05,0.000160607268113386,3.70112842872896
"ENSMUSG00000083917",2.6374421525642,3.52263845117616,5.76222657755745,0.000435805343781262,0.0022188810365904,-0.177448495676032
"ENSMUSG00000027297",-2.63263698962259,6.75648210325166,-12.3922639426344,1.79775003391224e-06,4.55962675267816e-05,5.72519029409608
"ENSMUSG00000020328",2.62835658253482,10.4156246031411,14.0360265598753,6.95566776101727e-07,2.68015716418012e-05,6.71689592822927
"ENSMUSG00000045092",-2.62591515164895,11.6880068354271,-19.0757875250376,6.4973913648887e-08,8.23965482717738e-06,9.10978417628778
"ENSMUSG00000020205",2.62212196255849,5.98960391519199,9.3489231959106,1.47686370088649e-05,0.000182933270972446,3.4830700443845
"ENSMUSG00000078173",2.62080731759922,3.77295235195859,2.19081830836452,0.0601118557291961,0.103767579539585,-5.36598737121932
"ENSMUSG00000059422",2.61853034489203,5.81070456697991,6.49803267840744,0.000195230348575292,0.00118313046641027,0.692492067397523
"ENSMUSG00000029866",-2.6128323953296,5.24654978194613,-4.71310362155952,0.00154900567694006,0.00590294428251839,-1.54665298296728
"ENSMUSG00000024901",2.6103635171389,5.26039564598224,9.45745111262546,1.3567879595855e-05,0.000173994081409017,3.57418475160642
"ENSMUSG00000081406",-2.60665400993805,10.737687080337,-0.983501937790406,0.354390119872166,0.437410660584454,-6.95863067260037
"ENSMUSG00000079299",2.6062133036248,4.93487053283561,7.03026878376037,0.0001136199501901,0.000786723376038226,1.27914496612514
"ENSMUSG00000078935",2.60523828153586,3.80358992681442,4.65469189224611,0.00166997405587786,0.00625943203867083,-1.62751838718169
"ENSMUSG00000030246",2.59917223636435,5.48351772558626,6.65272251667913,0.000166266806106826,0.00105036447252725,0.866538630751736
"ENSMUSG00000020712",2.59774338007914,6.48129819161246,13.2855197898678,1.05870751465756e-06,3.34102721676266e-05,6.2800336839328
"ENSMUSG00000021032",2.59632183181146,3.81403193517549,6.41051432896937,0.000214060260146565,0.00126369367369283,0.592699614908159
"ENSMUSG00000038560",2.59431810990151,6.05255657710297,8.50018849520185,2.95461468736168e-05,0.000294856724111708,2.73618069533463
"ENSMUSG00000101082",2.59161794828834,3.45809571502362,4.65419934381795,0.00167103682186646,0.00625998914449756,-1.62820235645423
"ENSMUSG00000099702",2.58828944579074,12.8093504782176,3.98042391854809,0.00412565542755291,0.0126119035338739,-2.59572345614295
"ENSMUSG00000098794",2.58661097705424,3.29330548852712,6.85814480492252,0.000134896104977577,0.000901237587206291,1.09314434986411
"ENSMUSG00000079620",2.58590103816825,3.94332442657766,3.12824468398914,0.0141944133912308,0.033391735796341,-3.89868166752197
"ENSMUSG00000026048",2.58570527965726,10.9382524877558,18.3657149262215,8.72722469599409e-08,9.48635471716945e-06,8.82003333401475
"ENSMUSG00000011034",2.5829382818676,3.2914691409338,5.90845377448043,0.000369538058508133,0.00194213094755464,0.0011429252621582
"ENSMUSG00000101878",-2.58140900582979,5.30231450402527,-1.68886798493606,0.130023230049163,0.192643677926584,-6.10396384080882
"ENSMUSG00000033987",2.58050213704738,9.80478392696821,8.06325961019555,4.31883149730772e-05,0.0003810800891957,2.32617816294847
"ENSMUSG00000028420",-2.57791511724145,9.42425491527435,-4.15917555822286,0.0032249690634059,0.01041725855953,-2.3329716804173
"ENSMUSG00000024039",2.57162415186399,4.75420068756125,8.64082028148328,2.62369959038968e-05,0.000270181876616369,2.86432395016317
"ENSMUSG00000070298",2.57029561986945,5.6076334702381,7.3178954266126,8.58833346844701e-05,0.000642764017398089,1.5823301109854
"ENSMUSG00000074211",2.56765218206168,9.74348580259484,16.6566798601361,1.86143399480997e-07,1.35607446770837e-05,8.06469344555605
"ENSMUSG00000013419",2.56643247291562,5.23513788067152,9.33511581848751,1.49297306064372e-05,0.000183552594601224,3.47140967078755
"ENSMUSG00000028860",2.56463092692412,6.53493914255337,10.783527956222,5.12546411546435e-06,8.75291228496255e-05,4.61575938856536
"ENSMUSG00000026825",2.56169675554108,6.23589023045677,9.46078738947664,1.35327343182016e-05,0.000173868976756181,3.57697071328845
"ENSMUSG00000026167",2.56034463722266,7.20469968055707,6.79164457788171,0.000144269136070937,0.000947224394835835,1.02034343978192
"ENSMUSG00000058006",2.556754208145,14.6567132135972,15.4092616082001,3.39539916261073e-07,1.82594268664242e-05,7.45486473197296
"ENSMUSG00000027560",2.55648435811727,4.47579422699968,4.56456984545432,0.00187724679336121,0.00684161045286724,-1.7532435268296
"ENSMUSG00000020990",-2.55620431637028,5.8680080141389,-11.0700568235111,4.2113661702964e-06,7.9140101348087e-05,4.82479517092235
"ENSMUSG00000026390",2.55533536023632,10.5639964881716,12.2463939882287,1.96659178859644e-06,4.76613950003573e-05,5.63070145835639
"ENSMUSG00000063820",2.55406737854336,4.93281774798255,8.24218564860099,3.6897219501459e-05,0.00034098806902293,2.49629480170005
"ENSMUSG00000020525",2.5507494992749,10.9007433490771,18.9216006595304,6.9210022437401e-08,8.46339702948789e-06,9.0479826568532
"ENSMUSG00000089739",-2.55053180076194,6.93522843527925,-3.2234785106573,0.012306495962568,0.0298287623589867,-3.74979909733366
"ENSMUSG00000083316",2.54694716071591,6.417921140503,4.13333252342272,0.00334090613076893,0.0107109200297311,-2.37069696490799
"ENSMUSG00000024145",2.54523672020515,9.15621697592331,10.6219932683852,5.73743446423223e-06,9.5829149295274e-05,4.49554289529778
"ENSMUSG00000056214",2.53986561538202,6.82105633780812,10.5383513067588,6.08612277281166e-06,9.99466876455977e-05,4.43260677847924
"ENSMUSG00000105021",2.53947816349316,4.08205829363427,5.51179047799139,0.000581824248261226,0.00275923300006432,-0.490132872443922
"ENSMUSG00000020248",2.53555485423936,11.1561613438544,13.2512487720948,1.07977331098571e-06,3.36103983346825e-05,6.25946863177762
"ENSMUSG00000027330",-2.53269281136547,9.12700155902576,-13.8515633882069,7.69706375370535e-07,2.83560448368675e-05,6.61185631753454
"ENSMUSG00000106627",2.52742165395328,3.75448569510031,3.05364298938647,0.0158846228021109,0.036385926558886,-4.01567058291206
"ENSMUSG00000003341",2.52555297087772,3.76358112143042,6.80027510564155,0.000143012915202424,0.000945122962179684,1.02982157908326
"ENSMUSG00000024246",2.52121429316038,9.26546054655859,13.2696300609674,1.06841682286908e-06,3.35620110229699e-05,6.27050561917626
"ENSMUSG00000022748",2.52057437378796,7.07566201702601,9.97657654313743,9.1455650351281e-06,0.000133853533147676,3.99724240717706
"ENSMUSG00000031779",2.51499375243624,6.57027323281906,7.24520375572349,9.21038555848836e-05,0.000675296791269039,1.50659067923287
"ENSMUSG00000026581",-2.51393363394804,13.1436399080517,-25.1448804784759,7.49523923224598e-09,3.37033413884355e-06,11.1368796264454
"ENSMUSG00000058748",2.50970409814536,10.5767447166436,16.0331633084594,2.49992082951901e-07,1.56673055782379e-05,7.76655647773111
"ENSMUSG00000019796",2.50925433762839,6.9668711656173,13.1197578878866,1.16507249178001e-06,3.43897259642651e-05,6.18004624858723
"ENSMUSG00000026582",-2.50509508051143,6.1974532249356,-8.6504277110016,2.60264714396098e-05,0.000268539574641518,2.87301232964122
"ENSMUSG00000057506",2.5011293312269,10.4339589784545,14.5734529812802,5.2142275774287e-07,2.24572518554917e-05,7.01468669043784
"ENSMUSG00000042745",2.49979919128056,4.84305813336384,7.38759808340574,8.03537405316081e-05,0.000617578468193549,1.65440341251089
"ENSMUSG00000028479",2.49873775992638,11.5040882873325,22.1532423885368,2.02224609177709e-08,4.31649851115893e-06,10.2276578028777
"ENSMUSG00000005107",2.49711695713025,9.51923751998702,16.0914489672469,2.43083461003941e-07,1.56673055782379e-05,7.79497819208987
"ENSMUSG00000031467",2.49435443032338,9.91078437263673,12.321020365377,1.87809343284707e-06,4.66406048794749e-05,5.67918339334096
"ENSMUSG00000061947",2.49087577366358,6.94981275288982,3.99854838539265,0.00402304047108076,0.0123763617007911,-2.56889109373765
"ENSMUSG00000022074",2.48343897112768,11.1226937414816,16.4367781300393,2.06296259309974e-07,1.42698665025727e-05,7.96101610715465
"ENSMUSG00000019986",2.47691220533916,9.52630597433605,10.3685380198879,6.86936802895043e-06,0.000109696102782414,4.30335719008056
"ENSMUSG00000096544",2.47338867274333,11.8850356400556,14.7902841709632,4.65494489091e-07,2.12513750753011e-05,7.13148663757559
"ENSMUSG00000081991",2.47274340698051,3.65694561926097,5.28261633809352,0.000763560524407246,0.00338876375316968,-0.783960301081242
"ENSMUSG00000024790",2.46543745985783,8.55937116380447,10.808700717362,5.03684088933242e-06,8.65179821153464e-05,4.63433754739825
"ENSMUSG00000041046",2.46482944806565,3.45476485995773,6.42155993525793,0.000211576620878367,0.00125770546855473,0.605347584529782
"ENSMUSG00000039911",2.46341173475073,5.58836572170362,8.36972656605664,3.30361377660286e-05,0.000317740830648545,2.61566635814876
"ENSMUSG00000046733",2.46332635323845,3.40801763472731,6.34561988526334,0.000229318726848311,0.00133445158053629,0.518078222444267
"ENSMUSG00000027863",-2.46282700121992,10.6840103869275,-18.0165151868956,1.01308263022615e-07,9.63554146081757e-06,8.67258393634428
"ENSMUSG00000025481",2.46263198374732,3.23131599187366,4.53377196970342,0.00195435959768936,0.00705506300736782,-1.79647435480338
"ENSMUSG00000040888",2.46052014542823,10.0249068611999,12.6996029024718,1.49259785250335e-06,4.02413783226101e-05,5.92061545885585
"ENSMUSG00000048915",2.45673857131373,4.08764550085369,7.97202807392821,4.68490589651544e-05,0.000405078732062346,2.23822197342419
"ENSMUSG00000008393",2.45670903302062,10.7954102257835,8.33445408166013,3.40569075025434e-05,0.000324369544613932,2.58280834229652
"ENSMUSG00000108823",2.45545453987527,6.7109565749262,11.9580322915669,2.35526454840429e-06,5.32305334240018e-05,5.4405162543389
"ENSMUSG00000107733",2.45358845223186,9.35439773906352,10.0605635848288,8.59456315752188e-06,0.000128786801975295,4.0637703748431
"ENSMUSG00000069114",2.44975540161543,10.5300649885478,15.1155485728428,3.93779200450084e-07,1.9399999745915e-05,7.30323460109722
"ENSMUSG00000079374",2.44654002025187,3.22327001012593,2.55917529880043,0.0339077394397048,0.0658910895809019,-4.79393686821752
"ENSMUSG00000055602",2.44451965115149,3.43677433404055,3.69366494881962,0.00618438715978801,0.0172827754650597,-3.0256849248086
